Year,Month,Cbs district,Name,Residential Area Type,Total Population,Gender Ratio,Total jobseekers,Academic,Unemployed job seekers,Estimated unemployed rate in city
2019,12,הדרום,מ.א. נווה מדבר,יישוב כפרי,1919,0.773333333,133,4,131,0.0693
2019,12,הדרום,מ.א. רמת נגב,מועצה מקומית,3363,0.905063291,301,27,298,0.0895
2019,12,הדרום,מ.א. שדות נגב,מועצה מקומית,4955,0.826086957,168,35,165,0.0339
2019,12,הדרום,מ.א. שער הנגב,מועצה מקומית,4254,0.647887324,117,51,110,0.0275
2019,12,הדרום,מ.א. שפיר,מועצה מקומית,5081,1.123287671,155,28,152,0.0305
2019,12,הדרום,מ.א. תמר,יישוב כפרי,650,1.2,22,3,22,0.0338
2019,12,הדרום,מיתר,מועצה מקומית,5000,0.974358974,77,43,76,0.0154
2019,12,הדרום,מצפה רמון,מועצה מקומית,2848,0.650684932,241,17,237,0.0846
2019,12,הדרום,נתיבות,מועצה מקומית,17504,0.815642458,975,58,919,0.0557
2019,12,הדרום,עומר,מועצה מקומית,4375,1.074074074,56,30,54,0.0128
2019,12,הדרום,ערד,מועצה מקומית,13437,0.925373134,645,67,611,0.048
2019,12,הדרום,ערערה-בנגב,מועצה מקומית,5254,0.844402277,972,35,948,0.185
2019,12,הדרום,קריית גת,עיר,30805,0.808823529,1722,127,1647,0.0559
2019,12,הדרום,קריית מלאכי,מועצה מקומית,12983,0.891358025,766,42,733,0.059
2019,12,הדרום,רהט,עיר,22772,0.753871231,2152,16,2127,0.0945
2019,12,הדרום,שגב-שלום,מועצה מקומית,3365,0.806282723,345,4,333,0.1025
2019,12,הדרום,שדרות,מועצה מקומית,16622,0.964774951,1004,83,901,0.0604
2019,12,הדרום,תל שבע,מועצה מקומית,6324,0.991712707,721,6,655,0.114
2019,12,המרכז,"בני עי""ש",מועצה מקומית,4223,0.892857143,106,7,100,0.0251
2019,12,המרכז,אבן יהודה,מועצה מקומית,7000,0.814814815,147,65,147,0.021
2019,12,המרכז,אליכין,מועצה מקומית,2145,1.034482759,59,12,54,0.0275
2019,12,המרכז,אלעד,מועצה מקומית,14660,0.751351351,324,19,314,0.0221
2019,12,המרכז,באר יעקב,מועצה מקומית,13037,0.711656442,279,69,276,0.0214
2019,12,המרכז,בית דגן,מועצה מקומית,3765,0.8,90,10,89,0.0239
2019,12,המרכז,גבעת שמואל,מועצה מקומית,12670,1.027272727,223,95,219,0.0176
2019,12,המרכז,גדרה,מועצה מקומית,13333,0.889570552,308,61,300,0.0231
2019,12,המרכז,ג'לג'וליה,מועצה מקומית,4523,0.688888889,76,10,72,0.0168
2019,12,המרכז,גן יבנה,מועצה מקומית,13071,0.762626263,349,78,340,0.0267
2019,12,המרכז,גני תקווה,מועצה מקומית,9863,0.62406015,216,81,212,0.0219
2019,12,המרכז,הוד השרון,עיר,32831,0.70783848,719,343,716,0.0219
2019,12,המרכז,זמר,מועצה מקומית,3262,0.877192982,107,4,107,0.0328
2019,12,המרכז,טייבה,עיר,22225,0.976253298,749,37,648,0.0337
2019,12,המרכז,טירה,מועצה מקומית,12820,1.631578947,200,33,196,0.0156
2019,12,המרכז,יבנה,עיר,25486,0.937869822,655,129,646,0.0257
2019,12,המרכז,יהוד,מועצה מקומית,16681,0.83902439,377,98,369,0.0226
2019,12,המרכז,כוכב יאיר,מועצה מקומית,5625,0.875,90,51,89,0.016
2019,12,המרכז,כפר ברא,יישוב כפרי,1714,2,18,1,17,0.0105
2019,12,המרכז,כפר יונה,מועצה מקומית,11885,0.713592233,353,81,350,0.0297
2019,12,המרכז,כפר סבא,עיר,53397,0.751962323,1116,423,1106,0.0209
2019,12,המרכז,כפר קאסם,מועצה מקומית,10658,1.022727273,178,9,172,0.0167
2019,12,המרכז,לוד,עיר,37394,0.969934641,1507,131,1486,0.0403
2019,12,המרכז,מ.א. ברנר,מועצה מקומית,4186,0.636363636,72,26,70,0.0172
2019,12,המרכז,מ.א. גדרות,מועצה מקומית,2666,0.75,28,15,26,0.0105
2019,12,המרכז,מ.א. גזר,מועצה מקומית,13807,0.729885057,301,112,292,0.0218
2019,12,המרכז,מ.א. גן רווה,מועצה מקומית,3000,0.555555556,42,19,42,0.014
2019,12,המרכז,מ.א. דרום השרון,מועצה מקומית,16354,0.756613757,332,143,329,0.0203
2019,12,המרכז,מ.א. חבל יבנה,מועצה מקומית,2857,1,38,19,35,0.0133
2019,12,המרכז,מ.א. חבל מודיעין,מועצה מקומית,11140,0.693333333,254,79,250,0.0228
2019,12,המרכז,מ.א. חוף השרון,מועצה מקומית,5683,0.704918033,104,48,102,0.0183
2019,12,המרכז,מ.א. לב השרון,מועצה מקומית,11221,0.984,248,80,246,0.0221
2019,12,המרכז,מ.א. נחל שורק,מועצה מקומית,4300,1.075,83,23,83,0.0193
2019,12,המרכז,מ.א. עמק חפר,מועצה מקומית,19949,0.786363636,393,155,387,0.0197
2019,12,המרכז,מ.א. שדות דן,מועצה מקומית,6447,1.261538462,147,35,147,0.0228
2019,12,המרכז,מודיעין-מכבים-רעות*,עיר,46728,0.778947368,1014,433,1004,0.0217
2019,12,המרכז,מזכרת בתיה,מועצה מקומית,8282,0.744680851,164,64,161,0.0198
2019,12,המרכז,נס ציונה,עיר,25305,0.827118644,539,163,527,0.0213
2019,12,המרכז,נתניה,עיר,110335,0.958333333,3619,541,3559,0.0328
2019,12,המרכז,סביון*,מועצה מקומית,2190,0.533333333,23,14,22,0.0105
2019,12,המרכז,פרדסייה,מועצה מקומית,3756,0.972222222,71,21,71,0.0189
2019,12,המרכז,פתח תקווה,עיר,132339,0.877408994,3507,804,3423,0.0265
2019,12,המרכז,קדימה-צורן,מועצה מקומית,11900,0.865248227,263,91,259,0.0221
2019,12,המרכז,קלנסווה,מועצה מקומית,10703,1.240310078,289,22,261,0.027
2019,12,המרכז,קריית עקרון,מועצה מקומית,6223,1.135802469,173,11,168,0.0278
2019,12,המרכז,ראש העין,עיר,31483,0.810580205,1061,238,1051,0.0337
2019,12,המרכז,ראשון לציון,עיר,142061,0.812074002,3722,810,3679,0.0262
2019,12,המרכז,רחובות,עיר,73553,0.896128423,2008,507,1933,0.0273
2019,12,המרכז,רמלה,עיר,40117,0.962697274,1368,105,1322,0.0341
2019,12,המרכז,רעננה,עיר,38421,0.659090909,730,335,719,0.019
2019,12,המרכז,שוהם,מועצה מקומית,12247,0.676923077,218,103,216,0.0178
2019,12,המרכז,תל מונד,מועצה מקומית,6907,0.942028986,134,49,134,0.0194
2019,12,הצפון,אבו סנאן,מועצה מקומית,6383,0.856573705,466,14,458,0.073
2019,12,הצפון,אכסאל,מועצה מקומית,6360,0.930348259,388,21,388,0.061
2019,12,הצפון,אעבלין,מועצה מקומית,6280,1,304,11,297,0.0484
2019,12,הצפון,בועיינה-נוג'ידאת,מועצה מקומית,4334,1.14893617,202,11,200,0.0466
2019,12,הצפון,בוקעאתא,מועצה מקומית,2975,0.81512605,216,8,212,0.0726
2019,12,הצפון,ביר אל-מכסור,מועצה מקומית,4194,1.198275862,255,7,253,0.0608
2019,12,הצפון,בית ג'ן,מועצה מקומית,6221,0.468879668,354,14,341,0.0569
2019,12,הצפון,בית שאן,מועצה מקומית,10900,1.029411765,690,47,669,0.0633
2019,12,הצפון,בסמת טבעון,מועצה מקומית,3715,1.281690141,162,5,158,0.0436
2019,12,הצפון,בענה,מועצה מקומית,3959,0.84,276,14,269,0.0697
2019,12,הצפון,ג'דיידה-מכר,מועצה מקומית,10318,0.855626327,874,12,862,0.0847
2019,12,הצפון,ג'ולס,מועצה מקומית,3282,0.376,172,6,172,0.0524
2019,12,הצפון,ג'ש (גוש חלב),יישוב כפרי,1781,0.675675676,62,11,60,0.0348
2019,12,הצפון,דבורייה,מועצה מקומית,4742,1.027522936,221,16,220,0.0466
2019,12,הצפון,דייר אל-אסד,מועצה מקומית,5919,0.91503268,293,15,284,0.0495
2019,12,הצפון,דייר חנא,מועצה מקומית,5280,0.896860987,423,14,419,0.0801
2019,12,הצפון,זרזיר,מועצה מקומית,3679,0.956896552,227,9,224,0.0617
2019,12,הצפון,חורפיש,מועצה מקומית,3344,0.905660377,101,8,92,0.0302
2019,12,הצפון,חצור הגלילית,מועצה מקומית,5088,0.862903226,231,19,222,0.0454
2019,12,הצפון,טבריה,עיר,24496,0.965367965,1362,75,1247,0.0556
2019,12,הצפון,טובא-זנגרייה,מועצה מקומית,3462,0.918518519,259,7,253,0.0748
2019,12,הצפון,טורעאן,מועצה מקומית,6399,0.903225806,295,16,291,0.0461
2019,12,הצפון,טמרה,מועצה מקומית,15617,1.022869023,973,28,957,0.0623
2019,12,הצפון,יאנוח-ג'ת,מועצה מקומית,3369,0.953125,125,4,119,0.0371
2019,12,הצפון,יבנאל,יישוב כפרי,1746,0.8,99,6,91,0.0567
2019,12,הצפון,יסוד המעלה,יישוב כפרי,884,0.642857143,23,7,23,0.026
2019,12,הצפון,יפיע,מועצה מקומית,8838,0.870833333,449,23,438,0.0508
2019,12,הצפון,יקנעם עילית,מועצה מקומית,13162,0.982832618,462,94,455,0.0351
2019,12,הצפון,ירכא,מועצה מקומית,7095,0.716981132,364,5,361,0.0513
2019,12,הצפון,כאבול,מועצה מקומית,5432,1.302158273,320,6,315,0.0589
2019,12,הצפון,כאוכב אבו אל-היג'א,יישוב כפרי,1896,0.645833333,158,5,156,0.0833
2019,12,הצפון,כסרא-סמיע,מועצה מקומית,4123,0.775510204,174,2,164,0.0422
2019,12,הצפון,כעביה-טבאש-חג'אג'רה,מועצה מקומית,2664,1,170,12,166,0.0638
2019,12,הצפון,כפר ורדים,מועצה מקומית,3113,0.65,66,25,66,0.0212
2019,12,הצפון,כפר יאסיף,מועצה מקומית,5578,0.754010695,328,13,318,0.0588
2019,12,הצפון,כפר כמא,יישוב כפרי,1727,1.111111111,38,6,38,0.022
2019,12,הצפון,כפר כנא,מועצה מקומית,10029,1.105263158,680,47,658,0.0678
2019,12,הצפון,כפר מנדא,מועצה מקומית,8071,1.201492537,590,27,588,0.0731
2019,12,הצפון,כפר תבור,מועצה מקומית,2485,0.826086957,42,15,40,0.0169
2019,12,הצפון,כרמיאל,עיר,27861,0.746386334,1329,259,1237,0.0477
2019,12,הצפון,מ.א. אל-בטוף,מועצה מקומית,3416,1.009803922,205,13,196,0.06
2019,12,הצפון,מ.א. בוסתן אל-מרג,מועצה מקומית,3500,0.866666667,28,1,28,0.008
2019,12,הצפון,מ.א. גולן,מועצה מקומית,8912,0.881481481,254,84,250,0.0285
2019,12,הצפון,מ.א. הגלבוע,מועצה מקומית,14335,0.897887324,539,83,531,0.0376
2019,12,הצפון,מ.א. הגליל העליון,מועצה מקומית,9215,0.702898551,235,84,228,0.0255
2019,12,הצפון,מ.א. הגליל התחתון,מועצה מקומית,6329,0.704545455,150,49,143,0.0237
2019,12,הצפון,מ.א. מבואות החרמון,מועצה מקומית,4041,0.506493506,116,33,115,0.0287
2019,12,הצפון,מ.א. מגידו,מועצה מקומית,5752,0.754098361,107,42,105,0.0186
2019,12,הצפון,מ.א. מטה אשר,מועצה מקומית,14588,0.739622642,461,107,449,0.0316
2019,12,הצפון,מ.א. מעלה יוסף,מועצה מקומית,5847,0.680672269,200,28,196,0.0342
2019,12,הצפון,מ.א. מרום הגליל,מועצה מקומית,7253,0.971014493,272,36,268,0.0375
2019,12,הצפון,מ.א. משגב,מועצה מקומית,14645,0.965779468,517,123,499,0.0353
2019,12,הצפון,מ.א. עמק הירדן,מועצה מקומית,6991,0.829787234,172,45,167,0.0246
2019,12,הצפון,מ.א. עמק המעיינות,מועצה מקומית,6593,0.935483871,180,50,179,0.0273
2019,12,הצפון,מ.א. עמק יזרעאל,מועצה מקומית,19806,0.633466135,410,184,404,0.0207
2019,12,הצפון,מגאר,מועצה מקומית,10682,0.827868852,892,30,881,0.0835
2019,12,הצפון,מג'ד אל-כרום,מועצה מקומית,7504,0.932126697,427,10,420,0.0569
2019,12,הצפון,מגדל,יישוב כפרי,1055,1,42,3,40,0.0398
2019,12,הצפון,מגדל העמק,מועצה מקומית,14661,0.923261391,802,80,754,0.0547
2019,12,הצפון,מג'דל שמס,מועצה מקומית,5334,0.862275449,311,15,305,0.0583
2019,12,הצפון,מזרעה,מועצה מקומית,2201,1.121212121,140,3,137,0.0636
2019,12,הצפון,מטולה,יישוב כפרי,1013,1.307692308,30,9,30,0.0296
2019,12,הצפון,מסעדה,יישוב כפרי,1816,0.953125,125,5,122,0.0688
2019,12,הצפון,מעיליא,יישוב כפרי,1724,0.964285714,55,11,55,0.0319
2019,12,הצפון,מעלות-תרשיחא,מועצה מקומית,12880,0.975,711,99,674,0.0552
2019,12,הצפון,משהד,מועצה מקומית,3590,0.811111111,163,10,163,0.0454
2019,12,הצפון,נהרייה,עיר,33677,0.949367089,1694,203,1597,0.0503
2019,12,הצפון,נחף,מועצה מקומית,5793,0.824742268,354,17,343,0.0611
2019,12,הצפון,נצרת,עיר,37081,0.960138648,2262,120,2241,0.061
2019,12,הצפון,נצרת עילית,עיר,25533,0.897209985,1292,138,1190,0.0506
2019,12,הצפון,סאג'ור,מועצה מקומית,2218,0.465116279,126,6,125,0.0568
2019,12,הצפון,סח'נין,מועצה מקומית,15428,0.922401171,1313,66,1298,0.0851
2019,12,הצפון,ע'ג'ר,יישוב כפרי,1238,0.614035088,92,2,90,0.0743
2019,12,הצפון,עיילבון,מועצה מקומית,2944,0.945945946,144,5,142,0.0489
2019,12,הצפון,עילוט,מועצה מקומית,3207,0.938596491,221,3,220,0.0689
2019,12,הצפון,עין מאהל,מועצה מקומית,5984,1.215277778,319,11,312,0.0533
2019,12,הצפון,עין קנייא,יישוב כפרי,1097,0.788461538,93,1,93,0.0847
2019,12,הצפון,עכו,עיר,28382,0.861090366,2492,157,2380,0.0878
2019,12,הצפון,עפולה,עיר,28892,0.844925884,1618,182,1548,0.056
2019,12,הצפון,עראבה,מועצה מקומית,11262,0.864754098,910,38,894,0.0808
2019,12,הצפון,פסוטה,יישוב כפרי,1868,0.918918919,71,10,68,0.038
2019,12,הצפון,פקיעין (בוקייעה),מועצה מקומית,3079,1.319148936,109,11,106,0.0354
2019,12,הצפון,צפת,מועצה מקומית,14781,1.009153318,878,89,825,0.0594
2019,12,הצפון,קצרין,מועצה מקומית,4198,0.831858407,207,41,199,0.0493
2019,12,הצפון,קריית שמונה,מועצה מקומית,13814,0.915789474,728,64,687,0.0527
2019,12,הצפון,ראמה,מועצה מקומית,4205,0.814516129,225,26,220,0.0535
2019,12,הצפון,ראש פינה,יישוב כפרי,1656,0.432432432,53,11,53,0.032
2019,12,הצפון,ריינה,מועצה מקומית,7565,1.090909091,345,15,335,0.0456
2019,12,הצפון,רמת ישי,מועצה מקומית,4180,0.64516129,102,30,101,0.0244
2019,12,הצפון,שבלי - אום אל-גנם,מועצה מקומית,2965,0.75,196,10,190,0.0661
2019,12,הצפון,שלומי,מועצה מקומית,3727,1.010638298,189,13,185,0.0507
2019,12,הצפון,שעב,מועצה מקומית,3350,0.85380117,317,5,314,0.0946
2019,12,הצפון,שפרעם,מועצה מקומית,19883,0.936585366,1191,50,1169,0.0599
2019,12,חיפה,"בסמ""ה",מועצה מקומית,4523,0.834482759,266,5,261,0.0588
2019,12,חיפה,אום אל-פחם,עיר,23579,0.883824844,2108,46,2059,0.0894
2019,12,חיפה,אור עקיבא,מועצה מקומית,10886,0.947154472,479,48,465,0.044
2019,12,חיפה,בנימינה-גבעת עדה*,מועצה מקומית,7575,0.804123711,175,92,174,0.0231
2019,12,חיפה,ג'סר א-זרקא,מועצה מקומית,6728,1.564705882,218,3,208,0.0324
2019,12,חיפה,דאלית אל-כרמל,מועצה מקומית,8980,0.607142857,405,31,396,0.0451
2019,12,חיפה,זכרון יעקב,מועצה מקומית,11464,0.830645161,227,95,225,0.0198
2019,12,חיפה,חדרה,עיר,54489,0.9086629,2027,268,1931,0.0372
2019,12,חיפה,חיפה,מטרופולין,149768,0.978617793,5182,1234,4885,0.0346
2019,12,חיפה,חריש,מועצה מקומית,4584,0.738738739,386,64,381,0.0842
2019,12,חיפה,טירת כרמל,מועצה מקומית,12729,1.090301003,625,52,602,0.0491
2019,12,חיפה,כפר קרע,מועצה מקומית,9594,0.96373057,379,26,371,0.0395
2019,12,חיפה,מ.א. אלונה,יישוב כפרי,1066,0.2,24,8,24,0.0225
2019,12,חיפה,מ.א. זבולון,מועצה מקומית,6236,1.225490196,227,36,216,0.0364
2019,12,חיפה,מ.א. חוף הכרמל,מועצה מקומית,15156,0.778947368,338,131,331,0.0223
2019,12,חיפה,מ.א. מנשה,מועצה מקומית,8613,0.787878788,236,63,236,0.0274
2019,12,חיפה,מעלה עירון,מועצה מקומית,6641,0.935251799,538,15,526,0.081
2019,12,חיפה,נשר,מועצה מקומית,13138,0.914893617,360,81,347,0.0274
2019,12,חיפה,עספיא,מועצה מקומית,6480,0.778409091,313,26,297,0.0483
2019,12,חיפה,ערערה,מועצה מקומית,9233,0.884773663,458,20,446,0.0496
2019,12,חיפה,פוריידיס,מועצה מקומית,6109,1.436781609,212,7,211,0.0347
2019,12,חיפה,פרדס חנה-כרכור,עיר,21785,0.808625337,671,215,661,0.0308
2019,12,חיפה,קריית אתא,עיר,32015,0.963549921,1239,150,1197,0.0387
2019,12,חיפה,קריית ביאליק,עיר,22011,0.803203661,788,132,764,0.0358
2019,12,חיפה,קריית טבעון,מועצה מקומית,8611,0.962025316,155,61,151,0.018
2019,12,חיפה,קריית ים,עיר,22060,1.068410463,1028,113,983,0.0466
2019,12,חיפה,קריית מוצקין,עיר,23833,0.906666667,715,122,696,0.03
2019,12,חיפה,רכסים,מועצה מקומית,3928,0.906666667,143,10,137,0.0364
2019,12,ירושלים,אבו גוש,מועצה מקומית,3518,1.055555556,222,11,220,0.0631
2019,12,ירושלים,בית שמש,עיר,38863,0.758354756,1368,136,1325,0.0352
2019,12,ירושלים,ירושלים,מטרופולין,329970,0.866633777,11351,1539,11045,0.0344
2019,12,ירושלים,מ.א. מטה יהודה,עיר,26359,1.065292096,601,170,589,0.0228
2019,12,ירושלים,מבשרת ציון,מועצה מקומית,13114,1.147651007,320,72,312,0.0244
2019,12,ירושלים,קריית יערים,יישוב כפרי,1789,0.545454545,51,14,51,0.0285
2019,12,תל אביב,אור יהודה,עיר,20480,0.996875,639,71,602,0.0312
2019,12,תל אביב,אזור,מועצה מקומית,6716,0.730769231,180,32,180,0.0268
2019,12,תל אביב,בני ברק,עיר,64008,0.909329829,1453,110,1370,0.0227
2019,12,תל אביב,בת ים,עיר,73495,0.962509564,2565,395,2466,0.0349
2019,12,תל אביב,גבעתיים,עיר,32415,0.804245283,765,410,752,0.0236
2019,12,תל אביב,הרצלייה,עיר,49861,0.866551127,1077,434,1065,0.0216
2019,12,תל אביב,חולון,עיר,103087,0.8091133,2938,498,2880,0.0285
2019,12,תל אביב,כפר שמריהו,יישוב כפרי,833,1,6,4,6,0.0072
2019,12,תל אביב,קריית אונו,מועצה מקומית,19905,0.826086957,420,212,413,0.0211
2019,12,תל אביב,רמת גן,עיר,83360,0.83135825,2009,818,1974,0.0241
2019,12,תל אביב,רמת השרון,עיר,23068,0.772925764,406,201,405,0.0176
2019,12,תל אביב,תל אביב -יפו,מטרופולין,268507,0.954372624,7196,3266,7067,0.0268
2020,1,אזור יהודה והשומרון,אורנית,מועצה מקומית,5045,0.656716418,111,42,111,0.022
2020,1,אזור יהודה והשומרון,אלפי מנשה,מועצה מקומית,4500,0.588235294,108,39,107,0.024
2020,1,אזור יהודה והשומרון,אלקנה,יישוב כפרי,1844,1,38,20,38,0.0206
2020,1,אזור יהודה והשומרון,אפרת,מועצה מקומית,5125,0.952380952,82,41,79,0.016
2020,1,אזור יהודה והשומרון,אריאל,מועצה מקומית,11191,0.987179487,310,74,305,0.0277
2020,1,אזור יהודה והשומרון,בית אל,מועצה מקומית,2553,1.666666667,48,19,47,0.0188
2020,1,אזור יהודה והשומרון,בית אריה,מועצה מקומית,2882,0.375,66,17,66,0.0229
2020,1,אזור יהודה והשומרון,ביתר עילית,מועצה מקומית,16041,0.865051903,539,29,525,0.0336
2020,1,אזור יהודה והשומרון,גבעת זאב,מועצה מקומית,8138,0.728682171,223,52,223,0.0274
2020,1,אזור יהודה והשומרון,הר אדר,מועצה מקומית,2192,0.64,41,25,41,0.0187
2020,1,אזור יהודה והשומרון,מ.א. גוש עציון,מועצה מקומית,10384,0.963636364,216,89,211,0.0208
2020,1,אזור יהודה והשומרון,מ.א. הר חברון,מועצה מקומית,3973,1.068181818,91,40,91,0.0229
2020,1,אזור יהודה והשומרון,מ.א. מגילות ים המלח,יישוב כפרי,925,1.777777778,25,8,25,0.027
2020,1,אזור יהודה והשומרון,מ.א. מטה בנימין,עיר,28791,1.014577259,691,242,682,0.024
2020,1,אזור יהודה והשומרון,מ.א. ערבות הירדן,מועצה מקומית,2658,0.75,63,20,61,0.0237
2020,1,אזור יהודה והשומרון,מ.א. שומרון,מועצה מקומית,19236,0.866666667,504,212,497,0.0262
2020,1,אזור יהודה והשומרון,מודיעין עילית,מועצה מקומית,16264,0.620155039,418,28,411,0.0257
2020,1,אזור יהודה והשומרון,מעלה אדומים,עיר,21058,0.942760943,577,97,573,0.0274
2020,1,אזור יהודה והשומרון,מעלה אפרים,יישוב כפרי,853,1,36,2,34,0.0422
2020,1,אזור יהודה והשומרון,עמנואל,יישוב כפרי,1358,1.095238095,44,0,44,0.0324
2020,1,אזור יהודה והשומרון,קדומים,מועצה מקומית,2052,0.631578947,31,13,30,0.0151
2020,1,אזור יהודה והשומרון,קריית ארבע,מועצה מקומית,3398,0.977272727,87,24,86,0.0256
2020,1,אזור יהודה והשומרון,קרני שומרון,מועצה מקומית,4078,0.978723404,93,24,93,0.0228
2020,1,הדרום,אופקים,מועצה מקומית,15071,0.780590717,844,49,810,0.056
2020,1,הדרום,אילת,עיר,35915,1.006711409,1196,78,1156,0.0333
2020,1,הדרום,אשדוד,עיר,117170,0.823842065,4804,617,4590,0.041
2020,1,הדרום,אשקלון,עיר,79600,0.88363029,3383,464,3156,0.0425
2020,1,הדרום,באר שבע,עיר,113844,0.945689328,5123,771,4818,0.045
2020,1,הדרום,דימונה,עיר,20438,0.869340233,1445,70,1369,0.0707
2020,1,הדרום,חורה,מועצה מקומית,5133,0.890566038,501,11,468,0.0976
2020,1,הדרום,ירוחם,מועצה מקומית,5573,1.075376884,413,24,382,0.0741
2020,1,הדרום,כסיפה,מועצה מקומית,5597,0.72593801,1058,4,1044,0.189
2020,1,הדרום,להבים,מועצה מקומית,3520,0.76,44,23,44,0.0125
2020,1,הדרום,לקיה,מועצה מקומית,5279,1.027681661,586,8,540,0.111
2020,1,הדרום,מ.א. אל קסום,מועצה מקומית,3593,0.77,885,18,841,0.2463
2020,1,הדרום,מ.א. אשכול,מועצה מקומית,6994,1.109375,135,38,135,0.0193
2020,1,הדרום,מ.א. באר טוביה,מועצה מקומית,11481,0.722222222,310,79,306,0.027
2020,1,הדרום,מ.א. בני שמעון,מועצה מקומית,4904,0.980769231,103,35,102,0.021
2020,1,הדרום,מ.א. הערבה התיכונה,יישוב כפרי,1904,0.44,36,15,36,0.0189
2020,1,הדרום,מ.א. חבל אילות,מועצה מקומית,2596,0.285714286,27,6,26,0.0104
2020,1,הדרום,מ.א. חוף אשקלון,מועצה מקומית,8832,0.875968992,242,54,238,0.0274
2020,1,הדרום,מ.א. יואב,מועצה מקומית,4204,0.609375,103,39,100,0.0245
2020,1,הדרום,מ.א. לכיש,מועצה מקומית,5626,1.068627451,211,47,209,0.0375
2020,1,הדרום,מ.א. מרחבים,מועצה מקומית,6630,0.648648649,183,25,174,0.0276
2020,1,הדרום,מ.א. נווה מדבר,יישוב כפרי,1929,0.833333333,143,5,140,0.0741
2020,1,הדרום,מ.א. רמת נגב,מועצה מקומית,3379,0.97515528,318,35,313,0.0941
2020,1,הדרום,מ.א. שדות נגב,מועצה מקומית,5015,0.865168539,166,36,161,0.0331
2020,1,הדרום,מ.א. שער הנגב,מועצה מקומית,4200,0.75,126,58,120,0.03
2020,1,הדרום,מ.א. שפיר,מועצה מקומית,5083,1.054054054,152,27,149,0.0299
2020,1,הדרום,מ.א. תמר,יישוב כפרי,650,1.444444444,22,3,22,0.0338
2020,1,הדרום,מיתר,מועצה מקומית,5000,1.111111111,76,39,75,0.0152
2020,1,הדרום,מצפה רמון,מועצה מקומית,2887,0.64,246,20,239,0.0852
2020,1,הדרום,נתיבות,מועצה מקומית,17840,0.81294964,1008,68,934,0.0565
2020,1,הדרום,עומר,מועצה מקומית,4285,1,54,30,53,0.0126
2020,1,הדרום,ערד,מועצה מקומית,13319,0.842253521,654,62,625,0.0491
2020,1,הדרום,ערערה-בנגב,מועצה מקומית,5296,0.875,990,34,960,0.1869
2020,1,הדרום,קריית גת,עיר,30827,0.846982759,1714,133,1637,0.0556
2020,1,הדרום,קריית מלאכי,מועצה מקומית,12983,0.890214797,792,49,759,0.061
2020,1,הדרום,רהט,עיר,22876,0.789689034,2187,13,2153,0.0956
2020,1,הדרום,שגב-שלום,מועצה מקומית,3411,0.826315789,347,4,330,0.1017
2020,1,הדרום,שדרות,מועצה מקומית,16728,0.964356436,992,85,883,0.0593
2020,1,הדרום,תל שבע,מועצה מקומית,6255,1.040229885,710,9,652,0.1135
2020,1,המרכז,"בני עי""ש",מועצה מקומית,4148,1.113207547,112,8,108,0.027
2020,1,המרכז,אבן יהודה,מועצה מקומית,7004,0.924050633,152,69,152,0.0217
2020,1,המרכז,אליכין,מועצה מקומית,2105,1.222222222,60,10,56,0.0285
2020,1,המרכז,אלעד,מועצה מקומית,14739,0.829411765,311,22,300,0.0211
2020,1,המרכז,באר יעקב,מועצה מקומית,13214,0.741176471,296,86,289,0.0224
2020,1,המרכז,בית דגן,מועצה מקומית,3895,0.701754386,97,13,93,0.0249
2020,1,המרכז,גבעת שמואל,מועצה מקומית,12678,0.868421053,213,87,209,0.0168
2020,1,המרכז,גדרה,מועצה מקומית,13289,0.87037037,303,61,296,0.0228
2020,1,המרכז,ג'לג'וליה,מועצה מקומית,4636,0.765957447,83,11,77,0.0179
2020,1,המרכז,גן יבנה,מועצה מקומית,12877,0.808080808,358,85,355,0.0278
2020,1,המרכז,גני תקווה,מועצה מקומית,9915,0.678571429,235,95,229,0.0237
2020,1,המרכז,הוד השרון,עיר,32863,0.681395349,723,357,721,0.022
2020,1,המרכז,זמר,מועצה מקומית,3262,0.830508475,108,4,108,0.0331
2020,1,המרכז,טייבה,עיר,22321,1.06043956,750,37,645,0.0336
2020,1,המרכז,טירה,מועצה מקומית,12670,1.487804878,204,40,202,0.0161
2020,1,המרכז,יבנה,עיר,25568,1.0375,652,121,642,0.0255
2020,1,המרכז,יהוד,מועצה מקומית,16578,0.817307692,378,110,372,0.0228
2020,1,המרכז,כוכב יאיר,מועצה מקומית,5574,0.901960784,97,57,97,0.0174
2020,1,המרכז,כפר ברא,יישוב כפרי,1619,1.833333333,17,2,17,0.0105
2020,1,המרכז,כפר יונה,מועצה מקומית,11986,0.67804878,344,74,338,0.0287
2020,1,המרכז,כפר סבא,עיר,53701,0.750783699,1117,421,1103,0.0208
2020,1,המרכז,כפר קאסם,מועצה מקומית,10961,1.011764706,171,14,161,0.0156
2020,1,המרכז,לוד,עיר,37815,0.933002481,1558,147,1521,0.0412
2020,1,המרכז,מ.א. ברנר,מועצה מקומית,4068,0.844444444,83,35,83,0.0204
2020,1,המרכז,מ.א. גדרות,מועצה מקומית,2543,1.071428571,29,13,28,0.0114
2020,1,המרכז,מ.א. גזר,מועצה מקומית,13938,0.852941176,315,128,304,0.0226
2020,1,המרכז,מ.א. גן רווה,מועצה מקומית,3006,0.642857143,46,17,46,0.0153
